parcelid,lf1,lf2,lf3,lf4,lf5,lf6,lf7,lf8,lf9,lf10 
14041214,-0.8828,-1.3416,0.6485,1.4739,-0.1991,-0.8947,-0.8339,2.6131,-0.1150,0.9747
10815568,-0.7796,-1.7505,0.4886,-0.6501,1.7333,-0.7384,4.5213,8.8419,-5.6233,0.0601
12559950,-0.9702,1.0611,0.3874,-0.0424,0.2577,0.4038,-1.1220,-0.8827,-0.3815,-0.3050
11856428,-0.9516,-0.2773,-0.3904,-0.3764,0.0143,-1.2802,-0.8011,-1.1941,-0.0872,1.0084
12968364,-0.6900,-7.0938,6.1101,-0.1657,-1.3656,0.2210,-0.4215,-0.4899,0.1959,0.7623
17141404,-0.8796,-0.0551,-0.6035,-1.0604,0.2790,-1.9755,1.5313,-2.2914,1.2344,0.8203
13850266,-0.8983,-0.6513,-0.1230,-0.3738,0.3343,20.8173,-2.0942,-0.4791,-1.0226,-1.5448
10830000,-0.8465,-2.0416,1.3091,-0.3095,-0.0786,-0.0532,-1.6107,1.0613,-0.6562,0.4265
11102254,-0.9288,-0.5606,-0.4291,0.5797,0.0149,-0.4321,0.6906,0.3862,0.3981,-2.0818
10731216,-0.8688,0.1643,-0.8427,-1.1781,0.1847,-0.1349,0.9281,-0.3855,-0.0043,1.3886
10888751,-0.9446,0.3452,-0.8540,-0.0849,-0.0601,-0.4665,0.7123,-1.8967,-0.6816,1.1189
12553007,-0.9637,-0.4686,-0.2969,-0.8840,-0.8681,-1.1754,0.6862,3.2532,-2.2348,-0.1820
12597346,-1.0385,0.2983,-1.1835,0.7453,-1.1392,-1.0727,-0.6075,1.6638,-0.4644,-0.7809
14062948,-0.9677,-0.1228,-0.7733,5.1481,-0.1673,7.3836,0.5333,0.4075,-0.2595,-1.1108
12458258,-0.9512,0.9435,0.7071,-0.2957,0.0507,-0.5868,1.8765,-0.4659,-1.3614,1.3829
12882569,-0.9635,0.0241,-0.8376,-0.7275,0.0261,1.3679,0.4544,1.7132,-2.2556,-0.2997
17117708,-0.9111,-0.3507,-0.3302,-0.3597,0.2419,-1.6173,-2.5380,0.4274,0.2530,-0.8426
14325620,-1.0877,0.6757,-0.8827,0.3114,1.8848,-1.7752,0.5133,-1.6790,-0.3630,-1.3615
14632536,-0.8780,-0.4694,-0.3052,-0.4528,0.6921,-0.9601,0.1186,0.1293,0.7905,1.6542
12261255,-0.8101,-2.0287,1.5427,-0.3815,-0.2273,-1.6918,0.1520,-0.4689,-0.0473,-0.5822
10848180,-0.9353,-0.0223,-0.6742,0.2978,-0.0927,-1.2506,1.3039,-0.7179,-0.8600,0.9077
12946843,-1.0006,-0.1877,-0.4169,-0.2171,0.5632,-0.2781,3.0562,2.5572,-1.7563,1.6982
14654879,-1.0455,0.8025,-0.8858,-0.6961,-0.9138,-1.0032,-1.2420,-0.1917,0.0560,0.9019
14075216,-0.9285,0.0582,-0.6119,-0.3405,0.1162,3.5613,-3.0266,1.6235,-1.3667,-0.2641
14313550,-0.8973,-0.6763,-0.1058,-0.3750,0.3420,-1.0669,-2.6508,-0.2941,-0.8276,-2.2395
11643719,-0.8880,-0.8940,0.0442,-0.3852,0.4089,0.0640,-3.7296,1.0245,-0.4875,-0.1556
17290895,-0.9109,-0.5574,-0.2865,0.1693,0.1093,-1.3280,-1.4511,0.6928,-1.0988,1.7019
11978443,-0.9560,-0.2506,-0.4212,-0.2874,-0.2327,-0.4940,-0.1411,-1.3176,0.6309,-0.4464
12382273,-0.9008,-0.5925,-0.1636,-0.3710,0.3162,-1.1603,-1.4393,1.3651,-1.1961,-1.4543
12276174,-0.3358,-7.7159,5.3480,-0.9622,8.3587,-0.8313,0.8064,0.2199,-2.3840,-0.1155
12453853,-0.9748,1.6934,0.6376,-0.3094,0.2245,3.2396,0.7044,-0.3670,-0.8425,-3.8770
14611544,-0.8823,-1.0264,0.1354,-0.3914,0.4496,19.4064,-3.6272,0.5479,-1.7307,-1.4533
12093481,-0.9803,0.6939,-0.6756,-0.1510,-0.7311,-0.2861,0.6070,-0.7562,0.6613,-0.7307
12753214,-0.7621,-4.2401,3.4124,-0.2519,-0.4457,-1.5345,-0.1904,-0.7264,0.5556,1.3419
11500811,-1.0012,1.8039,0.6430,-0.1226,-0.7498,-1.6214,1.5931,-0.8910,0.5380,0.0658
11292127,-0.9711,0.6126,-0.8352,-0.5893,-2.1085,-0.7045,1.5271,-1.0147,-0.0307,-0.9788
14703700,-0.8394,-1.2997,-0.2674,-0.3547,6.1479,9.8007,-3.3386,1.8204,-1.1877,1.7462
12623409,-0.9267,0.4122,1.4523,-0.2921,0.1234,-1.3057,-1.5778,-0.4052,-0.0187,-0.6147
12101195,-0.9896,1.0338,-0.4030,-0.5802,-0.8096,-0.3862,0.4494,-0.5902,-0.0148,-0.9243
11046923,-0.9103,-0.5720,-0.2770,0.1716,0.1128,-1.0585,0.3266,-1.2572,0.4692,0.2056
11401560,-0.9828,0.5783,-0.9067,-0.5361,-0.5552,-1.6993,1.8765,-2.3851,-0.1686,4.3538
14532066,-1.0030,-0.3688,-0.6814,0.8810,0.1080,-0.7986,-1.5618,-0.2950,-0.5581,-0.7305
12437450,-0.9121,-0.3266,-0.3468,-0.3585,0.2345,-0.5817,-1.1077,-0.6159,-0.6034,-0.3165
10849078,-0.9059,-0.4726,-0.2462,-0.3654,0.2794,-1.2007,-1.4511,0.9829,0.1626,-0.2581
12545821,-1.1002,3.9088,2.2555,-0.3848,0.1797,-1.5279,2.5087,-0.2318,0.6669,-0.7866
14123289,-0.9513,-0.5971,-0.3531,-0.0925,0.7306,-1.0556,-1.8201,-0.0604,0.0687,0.0430
12609019,-0.9200,-0.1425,-0.4736,-0.3499,0.1779,-0.3281,-0.7860,0.0328,-0.0572,0.4379
11535990,-0.9863,1.0297,-0.1376,-0.3512,-0.4119,-1.8382,0.4351,-0.5279,-0.3601,-0.4816
12620967,-0.9632,1.2455,0.0909,-0.3048,0.0855,-1.0222,1.2644,2.8162,-0.7753,0.2696
17253841,-0.9575,0.3245,-0.9978,0.7762,-0.3676,-1.0715,-1.3739,1.2055,1.0296,0.7218
11111044,-0.8983,-0.6512,-0.1231,-0.3738,0.3343,-1.2211,-1.2056,-0.4351,0.5708,2.0058
10724626,-0.9095,-0.3886,-0.3041,-0.3614,0.2536,-1.5649,-1.7164,0.0771,-0.0097,0.9380
14383759,-0.9240,0.4694,0.5398,-0.5823,0.7439,7.6349,-1.6125,-0.5395,-0.0922,-0.3268
11767118,-0.9261,1.6556,1.2802,-0.3545,0.3510,-1.0282,1.0150,0.0642,-0.7979,-0.4301
11104719,-0.9161,-0.3804,-0.2254,-0.3486,0.2534,10.6381,-1.0464,0.1518,4.6217,0.4499
11021369,33.6403,0.8880,-0.9646,0.0256,-0.2932,26.5287,0.9115,-0.8627,0.4684,-1.2073
11116104,-0.9431,0.2385,0.3408,-0.3523,-0.5912,0.1175,-0.3884,7.7020,-1.8503,0.8046
11091252,11.7633,0.3087,-0.7315,-0.2509,0.1811,7.2033,-0.6780,-0.8367,-0.1389,-0.5678
10801388,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.3420,-1.6880,-1.5966,-1.4211,-3.4957
12785895,-1.0321,0.5171,-0.7088,-0.0629,-0.4768,-2.3957,2.8389,0.9543,-3.0663,1.7331
14239651,-0.9114,-0.3438,-0.3349,-0.3593,0.2398,-1.2965,-1.6624,0.0376,-0.6633,-0.9744
11840865,-0.7149,-3.1240,1.3767,1.5900,3.2797,-0.9769,-2.6523,2.7299,-1.4507,-0.9027
13032180,-0.8947,-1.0230,0.5881,-0.2497,-0.3781,-2.4805,-0.1346,-1.1322,4.1442,-1.4127
11969993,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.1310,1.2698,-1.3616,-0.5815,0.0760
11954234,-0.9267,0.9261,-0.3305,-0.1980,-0.4723,-1.0104,0.0628,-1.9001,0.0623,-1.1482
11487154,-0.8863,-2.1940,1.2510,1.5312,-0.8178,-1.1962,1.7008,0.0095,0.2673,0.7868
12753693,-0.7663,-4.1328,3.3128,-0.2539,-0.4330,-0.6454,-0.8232,-0.5509,0.2600,0.0220
12734966,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.3664,0.2879,-0.8623,0.6981,0.3641
11498745,-0.9288,0.4353,-0.3548,-0.7804,0.1845,-1.1245,0.1386,-0.3717,1.3987,0.7600
11143624,-0.8962,-0.7015,-0.0885,-0.3761,0.3497,11.2910,5.6664,9.3866,19.0572,-5.7635
14671832,-0.9566,0.4865,-0.8248,-0.4628,-1.0798,5.6385,2.4157,-0.2685,0.6239,-0.1699
11031415,-0.9281,0.2665,-0.9281,0.3592,-0.2290,-1.1204,0.4514,-2.1524,-0.2402,-0.7943
14645270,-0.9548,0.3287,-0.9682,0.5986,-0.3042,-1.5533,2.3347,-0.8628,4.4880,2.7281
12046119,-0.9594,0.1893,-0.8903,-0.4285,0.4045,-1.3960,0.3339,-2.1135,-0.7186,-0.6477
10867434,-0.9529,0.0158,-0.6956,-0.0553,-0.0097,-1.5857,-0.2466,-0.1043,-0.2400,-1.2897
14167564,-0.9544,0.0105,-0.3582,-0.1028,0.3114,-1.1185,-1.0646,-0.8109,-0.4226,-0.4013
13041768,-1.0277,-0.0316,-0.7819,4.1108,-0.0669,-1.2428,0.5274,0.3120,0.0971,0.3705
12660997,-0.8599,-1.1899,0.2402,-0.6623,1.0040,-0.9865,-2.6238,0.3077,-0.1743,0.7722
11973896,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.7542,0.8207,-1.4431,-0.5198,-0.8245
12238713,-1.0052,0.3455,-1.0800,2.3776,-0.1570,-2.1186,1.1431,0.1785,-2.0671,0.0691
11622126,-0.9812,0.6625,-0.3770,-0.1697,-0.3394,-1.4178,0.7563,-0.8618,0.2879,-0.4351
14247661,-0.8947,-1.7274,0.4569,-0.1262,0.5581,-0.9396,-1.3926,0.9285,-1.0967,-0.5736
11983222,-0.9370,-0.5312,0.9547,-0.1276,-0.2334,-0.7847,0.7227,-1.4454,0.1594,-0.2336
17179357,-0.8983,-0.9374,-0.0655,0.3743,0.1450,-0.1622,-4.4127,2.5595,-0.8461,2.1463
10956030,-0.8801,-0.7184,0.7763,-0.1378,-0.5589,-0.3446,0.8048,-1.2346,1.1662,-0.1044
12309359,-0.9413,-0.0537,-0.6209,-0.3832,0.1851,4.5175,-1.5452,-1.4319,-0.3963,-2.4651
17111220,-0.8675,-1.8139,1.8695,-0.2705,-0.2277,-0.2486,1.3613,-0.4987,-0.4292,1.1545
14415310,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.7855,-0.0291,-1.2569,0.3288,1.0067
12494471,-0.9446,0.3675,-0.8291,-0.2988,-0.0005,-1.2020,0.5434,-0.3407,-0.3242,-0.2567
11637632,-0.9670,0.6479,-0.6501,-0.2840,0.0968,0.0407,1.6017,-0.7114,0.6230,-0.2682
14440824,-0.9457,0.0977,-0.4843,-0.6049,0.8443,-0.9952,-0.0911,-0.9235,3.1600,0.5310
13951235,-0.8654,0.4415,-0.9782,-0.2902,-1.8003,-1.6234,0.9399,-1.6241,-0.1561,1.0132
14613040,-0.8990,-0.3459,-0.4111,-0.5079,1.3266,-1.0315,-1.6931,-0.4167,-0.1671,-0.6281
12303042,-1.2956,-1.7995,-2.0436,1.1854,35.7584,-0.7591,-1.9014,1.4524,0.6101,0.1419
17121070,-0.6023,-8.3394,7.1835,-0.1857,-0.8630,-1.5935,-1.5968,0.0096,1.4742,4.1608
11480369,-1.0036,0.7050,-0.8554,-0.1342,-0.4758,-1.3240,-0.5570,-1.4038,-0.6902,-1.2766
14389772,-0.9223,-0.2126,-0.4868,-0.0179,0.0774,-0.4637,-4.8663,2.5368,-0.8105,0.7795
11173363,-0.9310,-0.1137,-0.4606,-0.4497,0.2449,-0.3762,-0.1896,-0.3956,2.6278,0.3597
14687603,-0.9200,-0.1420,-0.4740,-0.3499,0.1778,-1.4734,-2.6942,0.5742,0.0122,-0.2490
10968472,-0.9799,0.1547,0.2373,-0.5259,0.7109,-1.6691,0.2876,-0.2448,-1.9447,-1.2200
12834593,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.6558,-1.6477,-0.2915,0.3051,-1.0466
11597479,-0.9590,0.2971,-0.7530,0.5123,-0.1511,-1.3957,0.8894,-0.7115,-0.0676,0.5759
14337351,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.2098,-0.1059,-0.9751,0.4911,0.5076
11116177,-0.9433,0.2320,0.4209,-0.3540,-0.6350,0.2584,-0.3182,8.2354,-2.1608,0.6566
14052827,-0.9426,0.2249,0.3643,-0.3532,-0.5955,-1.2048,1.1530,4.9304,5.7091,-5.2282
12519174,-0.9609,1.0115,0.5403,-0.4606,-0.8589,-1.1390,0.2720,-1.3964,0.3394,0.8687
12566665,-0.9140,-0.4643,-0.3406,0.1185,0.1008,-1.3979,0.1246,-1.4878,-0.1235,-0.2774
14652201,-0.9300,-0.1889,-0.4074,-0.4063,0.1333,-1.2156,0.6775,-2.0005,1.0769,0.1286
12265698,-0.9764,0.3773,-0.4657,-0.3930,-0.0894,-2.3248,0.8442,-1.9856,-0.7425,-0.6972
12034427,-1.0018,0.5120,-0.9244,-0.2132,-0.5792,-1.1647,0.4249,-0.2372,-0.2201,-0.6815
14432541,-0.9224,-1.0656,0.1307,0.1253,0.0675,-1.2539,0.7883,0.0147,0.1003,-0.3006
14151361,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.9424,-2.4260,0.4796,-0.2067,-0.1103
11569516,-0.9851,0.8290,-0.6287,0.1540,-0.8145,-1.7505,1.0191,-1.1891,0.5360,0.1070
13974547,-0.9306,-0.1468,-0.5277,-0.0482,0.5751,-0.4127,0.3570,-0.8361,1.1726,-0.1752
11105970,-0.9234,-0.1645,-0.3989,-0.3421,0.1863,7.2961,-0.7621,-0.1536,5.4643,0.7415
14445724,-0.9195,-0.1540,-0.4657,-0.3504,0.1814,-1.1789,-2.7790,0.6441,-0.0540,1.4487
17078107,-0.9887,1.0190,-0.4045,0.1615,0.0340,-0.6996,0.0339,-0.3410,-0.8009,0.0753
14447252,-0.9996,-1.8471,0.1766,-1.0040,3.5325,-1.7189,-2.0629,0.1316,-0.0886,-0.1317
12986483,-1.1624,-1.9390,0.4987,2.4017,1.3065,-0.9167,8.6186,6.9948,-9.6272,-0.8095
10797910,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.3000,-0.2780,-1.0955,-0.6461,-1.5722
12031047,-1.0107,0.4885,-0.9429,-0.4255,-0.9911,-1.6669,-0.1358,1.0984,-0.6499,-0.0802
11623328,-1.0125,0.4987,-0.9442,-1.2601,-3.6488,-1.7053,0.1271,-1.2536,-0.0601,-0.2822
11718962,-0.9188,0.3168,0.9581,-0.2565,-0.2803,-1.0893,0.5681,-0.3044,1.4788,-1.1586
10941753,-0.9790,0.6767,-0.6498,0.7142,-0.6224,-1.3169,2.1976,-1.0212,-0.4631,0.6762
12091465,-0.9532,0.3310,-0.9138,1.1592,-0.1398,-1.0526,3.4061,0.5779,1.4796,-0.9794
11989877,1.3588,0.2872,0.2337,-0.2585,-0.6137,0.8753,2.1329,-0.1395,1.2601,-1.0087
12139075,-0.8608,-0.3290,-0.6525,0.1285,0.3712,-1.5038,-0.1823,0.8830,-0.9703,-1.6863
14664394,-0.8921,-0.7975,-0.0223,-0.3806,0.3792,-1.3045,-3.1764,0.7635,0.6935,-0.3229
10996479,-0.9562,-0.3404,-0.5436,0.1947,0.1320,-1.8661,0.8607,1.7237,-0.2148,0.8325
13987514,-0.9039,-0.5202,-0.2134,-0.3676,0.2940,13.2959,-2.0481,-0.5090,-0.9662,-0.1082
13836499,-0.9108,-0.3574,-0.3256,-0.3600,0.2440,-1.5447,-0.4746,-1.0506,0.0294,1.0467
11556873,-0.9971,1.4002,0.4839,-0.3516,-1.7526,0.1746,0.5840,-1.2984,0.0215,-1.0049
14129898,-0.9137,-0.2907,-0.3715,-0.3569,0.2235,0.0725,-2.1458,0.6867,-0.8016,-0.8904
12100614,-0.9863,0.9869,-0.4310,-0.5624,-0.7512,-0.5437,-0.5199,-1.2908,0.2969,-1.4824
14711108,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.3108,0.2494,-0.8687,-0.3071,-1.0989
12206553,-0.9481,1.5651,1.1865,-0.7265,-1.6611,-1.5224,0.8391,1.9434,2.1987,-3.5347
14693610,-0.9493,0.0155,-0.2959,-0.4477,0.4380,-1.1746,-1.5954,-0.2344,-0.3597,0.1000
10835045,-0.9410,0.3510,-0.8136,-0.3267,0.0263,0.2345,-1.4139,-1.3246,-0.6315,-2.6444
11708989,-0.9740,4.0284,3.0959,-0.3085,-1.6427,-1.7453,1.4927,-1.2667,3.4594,-0.7468
11188331,-0.9060,-0.4717,-0.2468,-0.3654,0.2791,0.4552,-1.5239,0.2085,-0.2404,-0.1085
14397811,-0.9445,-0.0243,-0.5247,-0.4024,-0.7683,0.3437,0.6720,1.0415,-0.3436,0.5589
14192250,-0.9551,0.4417,-0.8563,-0.2145,-0.8291,-0.9048,2.4644,-2.2987,-0.3191,2.8922
12531057,-0.9267,0.0796,-0.6884,-0.4471,-0.3075,-1.2879,1.6396,-0.7898,0.1772,0.5220
10817440,-0.1140,-15.9703,14.4447,-0.5010,1.2758,-0.7633,-5.0058,2.0863,2.5283,0.9565
10777181,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.1115,2.0337,3.4582,-3.5041,-5.0924
11930991,-0.8632,-0.9736,-0.2303,1.4149,0.7726,-0.7921,-0.0028,2.3780,2.8751,-1.7292
13022681,-0.8851,-0.9614,0.0906,-0.3883,0.4296,-1.2312,-2.4227,0.6035,0.0358,0.1306
14297635,-0.9124,-0.3211,-0.3506,-0.3583,0.2328,-1.1696,-3.1151,0.3966,-0.2628,-1.1902
12079590,-0.9739,0.4362,-0.8967,-0.5861,-0.5819,-0.5699,1.9184,-1.2517,-1.3471,0.6191
11462860,-0.9306,1.7735,0.8047,-0.1911,0.1856,-1.8876,0.1765,-0.6446,0.4683,-1.2210
11941213,-0.9073,1.5948,0.1068,-0.3809,-0.9481,0.0860,0.4942,-0.7541,0.3166,0.2049
14133373,-0.9494,-0.0155,-0.6284,-0.1633,-0.0582,-1.3073,0.6745,-0.7376,1.0695,1.1727
14668431,-0.8939,-0.7559,-0.0510,-0.3787,0.3664,-1.7389,-4.4401,1.2603,-0.9166,-1.3193
11021961,38.2405,0.9743,-0.9987,0.0978,-0.3599,30.6449,1.5483,-0.3106,0.2581,-0.7900
12729160,-0.9634,0.3380,-0.9173,-0.3764,0.0753,-0.6119,-1.5103,-1.7138,-1.1981,-2.8354
12440314,-0.9606,1.0018,0.5201,-0.4586,-0.8463,-1.1243,0.2616,-1.4175,0.2353,0.9875
13900944,-0.8881,-1.0162,-0.1468,-0.1442,1.6912,-0.6111,-3.9789,1.9975,-0.5698,0.6630
11712463,-0.9716,0.7358,-0.4878,-0.0512,-0.0637,-2.0714,0.9736,-1.7755,0.7364,0.0148
10843687,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.2396,0.7317,-0.0288,0.0200,0.9526
12569744,-0.9116,-0.3389,-0.3383,-0.3591,0.2383,-1.0700,0.2262,-1.5385,-0.3649,0.4477
11048242,-0.9571,0.5110,-0.9458,-0.7947,0.0173,-1.6747,-0.0226,-1.0742,-1.0581,-0.6002
12079956,-0.8823,-1.9939,1.3305,1.2182,-0.6846,-1.0024,2.1118,0.4144,1.9457,-0.9218
14492555,-0.8955,-1.0210,-0.0178,0.4239,0.1512,-1.1650,-2.6475,0.8770,-0.7880,0.0134
14117332,-0.9117,-0.5320,-0.3014,0.1560,0.1068,-1.1194,-3.4803,0.6169,-0.5594,-1.0038
14661435,-0.9549,-0.3061,-0.5098,-0.0336,0.2438,7.6929,-0.6047,-0.1884,0.7385,-0.8357
10914118,-0.9709,0.4267,-0.8727,-0.3376,-0.1430,-1.0174,1.1009,-1.5829,0.9634,-0.4929
17123894,-0.9330,0.8018,-0.4361,-0.4259,0.2049,-1.5420,1.0880,-0.6421,-0.6726,1.7511
17204877,-0.9099,-0.3799,-0.3100,-0.3610,0.2509,-0.8315,-2.6595,-1.2047,-1.3038,-3.4058
14216339,-0.8732,-0.9580,-0.0424,-0.0941,0.4177,-0.5536,-1.8867,0.2950,0.6734,2.4899
12524288,-0.9656,3.0150,1.9403,-0.2424,0.4712,-1.4660,1.9972,-0.0137,-0.5002,0.2774
11729556,-0.8211,2.9915,-1.2810,-5.4025,0.2163,-1.5064,1.5918,1.7776,3.2514,-2.1953
12769045,-0.8958,-0.7092,-0.0831,-0.3765,0.3521,-0.3451,-0.8115,-0.1157,3.8564,-0.5333
12492292,-1.0087,-0.1744,-1.0021,1.3768,0.2153,-1.0048,1.3483,-1.6141,0.6519,2.1609
14601697,-0.9185,-0.1782,-0.4491,-0.3516,0.1889,-0.2702,0.2251,-0.2916,0.6758,1.3586
11033541,-0.9037,-0.3387,-0.4858,0.2299,-0.0019,6.6102,-0.7678,-0.7272,0.2379,0.4150
14021848,-0.9424,-0.0710,-0.5210,-0.1457,-0.0340,-1.5605,0.5193,-0.6786,-0.2962,0.3303
13056604,-0.8672,-1.3812,0.3798,-0.4080,0.5586,-0.3904,0.5358,-1.3827,0.4300,2.2161
14315147,-1.0164,1.3117,-0.0112,-0.2032,-1.0942,-1.8431,1.2374,-1.9341,0.5425,0.8675
17121063,-0.6567,-7.2442,6.0357,0.5347,-1.0122,-1.4833,0.0898,1.5727,-1.8491,4.1914
12541794,-1.0117,2.1944,1.1151,-0.4235,0.1263,0.4140,0.1742,-0.7912,-1.2072,-1.3885
13930081,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-0.4335,-1.5969,-2.2263,-1.3841,-4.2892
14365832,-0.8652,-0.7221,-0.1604,-0.4713,1.3430,9.7067,-4.9218,2.1488,-1.1671,-0.0210
11640294,-0.9264,0.0080,-0.5773,-0.3428,0.1317,-1.6343,1.9863,-1.2815,-0.8096,0.5614
17149235,-0.9055,-0.4817,-0.2399,-0.3658,0.2822,-0.1417,-0.6396,1.4763,0.1698,0.2949
12643653,-0.9067,-0.7117,-0.0739,-0.2388,0.3576,-0.2889,0.0755,-0.6414,0.8812,1.6628
10867270,-1.1022,0.7370,-0.6611,0.9160,-0.8667,-1.6719,0.9997,-1.2553,0.1432,1.2535
11724867,-0.8796,-0.4459,1.6995,-0.4007,-0.4406,-0.8856,1.1492,-0.2670,-0.3255,0.1725
11468957,-1.0058,0.4888,-0.0719,-0.5354,-0.3111,-1.0069,1.2131,3.0151,1.1135,-1.8265
11475556,-0.8892,0.9587,0.6989,0.1168,0.5304,-2.0415,-0.0867,-1.4558,-0.2476,1.5925
11494939,-0.9184,-0.1790,-0.4485,-0.3516,0.1891,-0.4111,-0.0536,-1.0051,-1.5668,0.7468
12658954,-0.9939,3.4998,1.7226,0.5605,0.8044,-1.1737,1.3286,-0.6093,0.0634,-1.5311
11687406,-0.9025,0.5693,-1.0725,0.0697,0.4912,-2.2411,1.8196,-1.7594,4.6100,0.1953
12683847,-0.9570,-1.0311,-0.2568,-0.0127,0.8731,-1.7287,-3.7113,0.9239,-0.6724,-0.8135
13018435,-0.8888,-0.8749,0.0310,-0.3843,0.4030,-1.2488,-1.6651,1.9757,-1.1877,-1.1393
10895566,-0.9452,0.3443,-0.8603,-0.0472,-0.0736,-0.9078,0.7830,-2.3737,0.4660,-0.7050
11702757,-0.9632,2.8526,1.8443,-0.3162,-1.1256,-1.7446,2.7093,-2.8190,2.6500,2.3707
10933420,-0.9764,0.4349,-0.5788,-0.2437,-0.2356,-0.5025,0.0853,-1.3415,0.1809,0.4601
11401592,-0.9576,0.5481,-0.8392,-0.3012,-0.0313,-1.6745,2.5550,-2.6680,-0.2740,5.4651
12780042,-0.9641,0.6264,-0.8494,-0.2910,-0.0541,-1.6240,1.0540,4.8216,-4.9799,2.6066
11602539,-1.0176,1.4692,0.8899,-0.0152,0.4148,-1.6902,0.1188,-1.9264,0.5047,1.1303
14723050,-0.9054,-0.4846,-0.2379,-0.3660,0.2831,-0.1622,-0.9022,0.6977,-0.9700,-1.3673
11564230,-0.9936,0.1342,-0.3654,0.0127,-0.4672,-1.3136,-1.0386,0.8804,0.3795,-0.8583
14241384,-0.9940,1.0779,-0.5203,-0.6516,-0.1447,-1.7728,-0.2948,-1.3383,0.4931,-1.8985
14508353,-0.9410,0.3510,-0.8136,-0.3267,0.0263,-1.0743,-1.3390,0.7660,2.2064,0.8314
14635394,-0.6648,-2.2740,0.6174,-0.9640,4.2215,-0.7122,-6.0137,3.9564,-0.3192,2.1117
12856806,-0.7516,-1.8874,0.4596,-0.7262,3.7990,12.9172,-2.3483,0.6588,-0.4285,0.4916
12860391,-0.9410,0.3510,-0.8136,-0.3267,0.0263,0.1320,-1.2004,-2.7432,-1.5878,-4.6850
11668756,-0.9907,0.5574,-0.3419,-0.3456,-2.5586,-1.6845,0.2435,-2.2166,1.1143,0.4570
12755859,-0.3342,-2.8232,0.9501,-1.4142,6.6363,-0.3263,-5.3739,3.0943,-1.2919,0.5444
11752212,-0.9500,0.3889,-0.8618,-0.4101,0.0182,-0.7594,0.0446,-0.9668,-1.0767,-0.7249
12888622,-0.5776,-9.8214,9.6011,4.0940,-2.4854,-1.7933,0.0694,-1.6122,2.1503,0.6489
12216974,15.1202,0.4166,-0.7887,-0.2666,-0.0718,10.0291,2.2645,0.0757,-1.3865,0.3928
13942736,-0.9168,-0.2183,-0.4214,-0.3535,0.2012,-0.1465,-1.4102,-0.2684,-0.8571,-0.5857
12644113,-0.9670,-0.6796,-0.2011,-0.2869,0.5472,-0.0449,0.1894,-0.5695,1.1325,1.6852
12035997,-0.9860,0.4917,-0.9224,-0.4735,-0.4940,-1.3893,0.8337,-1.1342,1.4026,-1.0795
12579722,24.6376,2.3338,0.1531,-0.0200,-0.2206,16.5959,-1.4372,0.2995,-0.0825,1.5262
11516546,-0.9119,0.1320,-0.2075,-0.0260,-0.2042,-0.9079,0.4047,-1.1640,0.5298,-0.4726
12391032,-0.9575,1.6184,2.1220,-0.3405,0.6158,-0.1423,-1.1725,0.8022,-1.1026,-0.6817
10933498,-0.9531,0.5434,-0.3872,-0.3055,-0.0667,-1.5582,1.1874,-0.9671,-0.5012,-1.3713
12297021,-0.8673,-1.3793,0.3785,-0.4079,0.5581,-1.5520,-4.1087,1.2197,-0.7016,-0.4691
14443779,-0.8837,-0.9946,0.1134,-0.3899,0.4398,-1.2816,2.1686,4.9813,0.5411,-2.3789
10797196,-0.9649,0.3995,-0.9003,-0.0178,-0.1699,-1.6408,1.4123,1.9207,2.1019,-2.8256
11875284,-0.9551,0.3638,-0.8647,-0.3110,-0.0178,-2.4558,-0.6473,-1.4196,-1.0129,-2.3793
12398336,-0.8639,-0.7411,-0.1488,-0.4739,1.3664,-1.2325,-4.6625,1.9944,-0.5359,-0.4805
13026301,-0.9847,0.1166,-0.7858,1.3134,-1.8760,-1.1784,-0.2137,-0.2210,-0.6529,0.6390
17232555,-0.8874,-0.9071,0.0532,-0.3858,0.4129,-1.1705,-0.4783,1.7176,-1.4109,-0.3388
11079687,-0.9442,-0.6999,-0.1356,-0.4583,0.0798,0.1370,-3.5269,1.4598,0.0645,0.9465
13086283,-0.8790,-1.1043,0.1890,-0.3950,0.4735,-0.7574,-2.2500,3.7368,1.8541,9.9003
12117750,-1.0136,1.2674,-0.3769,-0.7727,-2.2532,-1.1699,0.2577,-0.8451,0.3515,-0.9726
14734444,-0.9698,-0.0433,-0.8237,1.0973,0.1721,-0.6004,-0.9895,-0.4619,-1.6412,-3.6185
17172235,-1.1155,3.6670,2.1340,-0.4559,-0.2076,-1.6510,2.5113,-0.1571,0.7093,-0.1309
